id,author,rating,title,content,version,date,country,platform,vote_count
14333544076,Kram79,1,The most tedious thing ever,Super difficult to use and setup,26.2.0,2026-07-22T01:36:32-07:00,us,iOS App Store,0
14332981641,gato1363,1,DONT BUY,WILL NOT WORK AND WILL TELL U TO SUSCRIBE FOR A MONTHLY FEE AND STILL NOT WORK,26.2.0,2026-07-21T21:36:08-07:00,us,iOS App Store,0
14332964347,L beltran,1,Insatisfecho,No imprimió del tamaño que le pedí 5x7,26.2.0,2026-07-21T21:28:47-07:00,us,iOS App Store,0
14332871756,cecy12916,1,Not recommended,This app it’s not working,26.2.0,2026-07-21T20:49:52-07:00,us,iOS App Store,0
14332816680,Kay T Pickel,1,Connectivity issues,"When the printer works it’s great, but it gets so frustrating trying to trouble shoot for 15 minutes to print one piece of paper. Nothing works. I have to turn it off and on multiple times, pray to the gods, do a little dance and sometimes it will work.",26.2.0,2026-07-21T20:27:29-07:00,us,iOS App Store,0
14332756838,"cffdvyundi.lfarwab,pljnbnj",1,Slow,Jobs not printing,26.2.0,2026-07-21T20:04:15-07:00,us,iOS App Store,0
14332617983,CCAMP7711,3,Percentage options,Need to have percentage options for printing,26.2.0,2026-07-21T19:11:35-07:00,us,iOS App Store,0
14332209914,Charlotte Brock 93,5,Wonderful!!!,I will always love hp!!! High quality!!!!,26.2.0,2026-07-21T16:35:56-07:00,us,iOS App Store,0
14332205656,HPisTerrible123,1,Worst service ever,I am trapped in the HP all in plan. Do not do this plan. Save your sanity and your money go with another brand that actually has reliable printers.,26.2.0,2026-07-21T16:34:12-07:00,us,iOS App Store,0
14332152885,ICUSandman,2,One big advertisement,Nothing like trying to use an app and having ads shoved down your throat! I just want the damned app to serve its purpose without being pushed to buy a new printer and supplies! I will never recommend HP again with the way they treat their customers!,26.2.0,2026-07-21T16:13:03-07:00,us,iOS App Store,0
14332114656,Bamboo Earl,5,Easy and quick,The app is easy to use.  Straightforward and fast.,26.2.0,2026-07-21T15:57:51-07:00,us,iOS App Store,0
14331853831,Bryanna.a13,1,Not working,My printer won’t print,26.2.0,2026-07-21T14:17:25-07:00,us,iOS App Store,0
14331524981,Lorenzvl,1,Worst printer and app,Hard to connect,26.2.0,2026-07-21T12:21:50-07:00,us,iOS App Store,0
14330830463,cooboy1019,5,Awesome!,I like using the app to scan papers that are important and at first you need to make an account but it is really easy to make one! I wish in the future they can add more updates to really complete this nice app!,26.2.0,2026-07-21T08:46:01-07:00,us,iOS App Store,0
14330800076,AliciaAnnHelpMe,3,IPhone errors,The printer or the app may be at fault but for right now only 3 stars,26.2.0,2026-07-21T08:37:17-07:00,us,iOS App Store,0
14328898583,naty092109,5,Impresora,Excelente esta página puedo enviar mi trabajo donde quiera que esté me encanta,26.2.0,2026-07-20T21:14:50-07:00,us,iOS App Store,0
14328575733,TheWomanStrong,1,POS,"Every single time I try to print or scan, there are always connection issues between my phone and the printer- without either one having any changes. It usually says the printer isn’t online, which it is, and it’s powered on. This last time it kept saying the printer was busy. It had no reason to say this. I had to shut down and unplug the printer and shut down my phone twice before I got something to scan. When it works correctly, it’s great, but there are so many glitches that I stay very frustrated with it.",26.2.0,2026-07-20T19:08:10-07:00,us,iOS App Store,0
14328214176,DanaLeShaee,1,Stupid printer connection,Constantly unable to get my printer to connect to the WiFi. Or my phone to connect to the printers WiFi. Will not longer print anything I ask to. A waste of money honestly.,26.2.0,2026-07-20T16:51:54-07:00,us,iOS App Store,0
14327323394,?Spam?,5,Home office,😎having this printer allows me to help my family with documentation and records for their personal use,26.2.0,2026-07-20T11:26:17-07:00,us,iOS App Store,0
14327187908,EmKayArr,5,Scan right from your phone!,"⭐️⭐️⭐️⭐️⭐️

I absolutely love this HP printer! One of my favorite features is being able to scan documents directly from my phone. The HP Smart app is so easy to use—I can scan, save, and share files in just a few taps without needing to stand by the printer.

The print quality is excellent, setup was quick, and everything connects seamlessly over Wi-Fi. Whether I’m printing important documents or scanning paperwork on the go, this printer makes everything so much easier. It’s been a huge time-saver, and I highly recommend it to anyone looking for a reliable, user-friendly printer!",26.2.0,2026-07-20T10:42:19-07:00,us,iOS App Store,0
14326351589,orleezz,1,Scam,Iv paid for years with nothing in return not even a working printer,26.2.0,2026-07-20T06:34:11-07:00,us,iOS App Store,0
14324248262,thisfailed,1,HP Officejet Pro 8125e,"This is one of worst printers I’ve ever used! NOT INTUITIVE AT ALL…. 
2 hours later and HAVING to add the app, somehow it printed! 
If you have to change any of the settings… HOW DO YOU PRINT? If you go back to find “print” IT ERASES ALL OF YOUR SETTINGS!!!",26.2.0,2026-07-19T16:44:14-07:00,us,iOS App Store,0
14324135776,GaryOKee,1,Not so Easy,I followed the easy setup which it was. I went to print something and it says setup incomplete. Tech service was great but same error. Now it’s day 3 and I have printed a document except test pages . Ready to send it back .,26.2.0,2026-07-19T15:58:06-07:00,us,iOS App Store,0
14324042193,AR | Adrian Rivera,5,I like it.,It’s simple to use. Keep up the great work!,26.2.0,2026-07-19T15:19:16-07:00,us,iOS App Store,0
14323788843,hfjfufnfnfjf,1,garbage,i paid for the printer but have to pay a subscription to print? what a joke.,26.2.0,2026-07-19T13:38:01-07:00,us,iOS App Store,0
14323630218,wundfull,1,It’s complicated,I hav hard time to print paper,26.2.0,2026-07-19T12:44:40-07:00,us,iOS App Store,0
14323431876,Urcvsfhgs,1,Software sucks,"I can’t make desktop integration work and have to email pdfs to my phone to print them.  

I have to scan to my phone and email to my laptop.  

Document feeder has not worked yet in any control mode.

Printer touch screen instructions are useless.   Email instructions function fails.  Data entry on printer touch screen is ridiculously difficult.

Image is good but Im wasting time on this HP and that won’t continue",26.2.0,2026-07-19T11:40:44-07:00,us,iOS App Store,0
14322594499,Simba3413,1,Printer,Won’t print,26.2.0,2026-07-19T07:32:45-07:00,us,iOS App Store,0
14322193582,Cv204,1,SUCKS!,Just changing the printer wifi with HP has to be so difficult. The stupid APP doesn’t help. Smart APP nonsense. It cannot even find the printer wirelessly.,26.2.0,2026-07-19T05:33:47-07:00,us,iOS App Store,0
14320881895,ProofSK1,1,My HP Experience,"This app forces you to have to use HP products, app sucks, it’s super slow, it lags when setting up to print docs and photos specially, the canceling of this service takes endless links and clicks, everything about this experience seems to be design for a payment hook not for the best possible user’s experience",26.2.0,2026-07-18T21:12:09-07:00,us,iOS App Store,0
14320451881,Nancyhelena,5,Love the app,"I love this app so far, I have an Officejet 3830 which is a little older of a machine but it still works great with this app. Scanning documents and creating PDF files is a breeze.",26.2.0,2026-07-18T18:24:12-07:00,us,iOS App Store,0
14319860545,FancyAF$73,5,HP printer,Absolutely love my printer! All the things get done ❤️,26.2.0,2026-07-18T14:32:13-07:00,us,iOS App Store,0
14319132759,PfNP123,1,Scam,"App is inconsistent, printer works half the time and they up charge on ink. Total scam",26.2.0,2026-07-18T10:21:38-07:00,us,iOS App Store,0
14318973279,The original doll,5,HP printer,"Prints are beautiful, vibrant and fun.",26.2.0,2026-07-18T09:33:17-07:00,us,iOS App Store,0
14318972518,Bleu23,4,Pretty Good!,"Have had a few issues with the network connection and one issue with ink cartridges. The latter was my fault, however, for using after market cartridges found on Amazon. Overall, it's nice and the convenience of printing and scanning from home is priceless.",26.2.0,2026-07-18T09:33:04-07:00,us,iOS App Store,0
14318796870,Hpp-SLR,5,Scanner app,"Actually Absolutely Amazing For All In Me To scan on my Home computer, Without Stop Need, To Connect",26.2.0,2026-07-18T08:41:36-07:00,us,iOS App Store,0
14318682302,BroA77,1,Scan to email,Unnecessarily complicated to set up,26.2.0,2026-07-18T08:09:14-07:00,us,iOS App Store,0
14317281422,Mackie7272,1,Troubleshooting,This app really needs a better way to troubleshoot problems. There is nothing printed from my printer and all diagnostic help isn’t helping to isolate the fault.,26.2.0,2026-07-18T00:04:03-07:00,us,iOS App Store,0
14316937127,papa leo,4,App is Top Level,App is nice. Customer support is nice and helpful too. Except the customer service for insta ink. Her name is Joy or Joyce based in Philippines from her accent. She’s forcing me to get a new all in plan and that she can do it right away while I’m on the phone. I asked her that I needed to speak to customer support and she even said that customer support will say what she already told me and that the printer I have right now is outdated and can be treated like trash. I hope she gets fired.,26.2.0,2026-07-17T21:39:45-07:00,us,iOS App Store,1
14316621366,Martacbc,1,Not easy to set it up for Mac users,"It’s not Mac friendly printer 
Slow and headache to set up 
Most likely I will be looking for easier, Mac users friendly version",26.2.0,2026-07-17T19:35:08-07:00,us,iOS App Store,0
14316587778,Unamusedleigh,1,Yikes,"Absolutely horrible. I've had to delete and re add my printer multiple times. Printer will not communicate with my phone at all, yet it shows up as connected and even says it sent a print job yet nothing so much as shifts in this overpriced paperweight.",26.2.0,2026-07-17T19:22:30-07:00,us,iOS App Store,0
14316150551,Dawnmb3,5,Fantastic!,I homeschool my granddaughter and this printer is fantastic at being able to print out all the pdf files we need from my phone or computer. I also print photos and cards and this list goes on. It also has instant ink so you never run out.,26.2.0,2026-07-17T16:35:38-07:00,us,iOS App Store,0
14316125091,SoloTurner,4,Great for printing away from my office,The app allows me to print from the vehicle or away from home but the app has issues with seeing printing options. Everything is always blank so I can’t see what options are there.,26.2.0,2026-07-17T16:25:30-07:00,us,iOS App Store,0
14315853995,LhpNick,1,Worst printer,I’ve never had so many problems with a printer.,26.2.0,2026-07-17T14:40:22-07:00,us,iOS App Store,0
14315650738,California RE Agent,5,Great App For Realtors,"I like how your able to print from anywhere as long as the printers on and connected, I print out listing agreements from anywhere in my home 

Very satisfying User Interface, 

I like the white and blue,

Perhaps maybe adding a dark mode option for the app interface? Other then that Great App",26.2.0,2026-07-17T13:25:23-07:00,us,iOS App Store,0
14315594121,jessmessu,5,Small business,Amazing WiFi connectivity and great for my small preschool!,26.2.0,2026-07-17T13:05:09-07:00,us,iOS App Store,0
14315323192,jessicalprice,1,What a nightmare to use,"Spins forever, have to keep force quitting and restarting to get anywhere.",26.2.0,2026-07-17T11:32:39-07:00,us,iOS App Store,0
14315245356,Bowen667,1,Trash,Piece of garbage printer and app,26.2.0,2026-07-17T11:07:26-07:00,us,iOS App Store,0
14314943918,M. Jued,5,Easy to Use,"Works great, and is user friendly.",26.2.0,2026-07-17T09:34:50-07:00,us,iOS App Store,0
14314550173,𝓹𝓶,5,Scanner,Excelente app,26.2.0,2026-07-17T07:44:03-07:00,us,iOS App Store,0
14314383611,Shooter big scooter,1,Printer set up and operation,This set up information and user guide is the worst that I have ever seen from HP.,26.2.0,2026-07-17T06:58:26-07:00,us,iOS App Store,0
14314276942,JP The Man,5,Excellent App for Scan,Camera scan works flawlessly in this and can send to WhatsApp or email. Well done!,26.2.0,2026-07-17T06:28:21-07:00,us,iOS App Store,0
14312700637,Drwnx.x,1,I hate the app and I hate more the stupid printer. RETURNED IF YOU CAN!!🚩‼️,"I feel the necessity to open the app store to leave a negative review for first time in my life.

I totally hate this thing, It just never work when you need it, I don’t use the printer that often but each time that I need to use it I just get angry because always is something. Bugs, internet disconnections, updates that don’t repair anything, etc. I hate it, also the ink is overpriced in compared to others, they have their own system to make you only buy their ink that they sell. 32 dollars for 52 pages… this whole company is disgusting; writing this review cuz right now the scanning feature is unavailable and fax is also unavailable and idk how to send my taxes to my insurance. Definitely if your waste your money on one of the piece of junk printers try to returned, and if you cannot , just throw it to the garbage a buy anything that works, believe me, all the time that you’re going to waste on this thing is more valuable than spending money on a new usable printer (please noticed that I didn’t say good, just an usable one).

I hate this app, this printer and this whole company🤬

Not a bot, I’m using emojis cuz idk if Apple erase your reviews if you use insults",26.2.0,2026-07-16T20:34:47-07:00,us,iOS App Store,0
14311897205,PricelessTheRapper,5,The BEST bang for your buck!,Works better than the Kyocera printers at work.,26.2.0,2026-07-16T15:29:59-07:00,us,iOS App Store,0
14311833447,Mecca Sxpreme🐞,5,Sxpreme,Works wonders,26.2.0,2026-07-16T15:05:33-07:00,us,iOS App Store,0
14311828264,Shopinggirl,5,Awesome,It’s so quick and easy. I love it!,26.2.0,2026-07-16T15:03:33-07:00,us,iOS App Store,0
14311805247,Rocn2,1,Not an option for Scanning?,The only way I can scan a document is by taking pictures? There should be an option for scanning with the printer,26.2.0,2026-07-16T14:54:48-07:00,us,iOS App Store,0
14311618290,diver3801,5,Surprised,I used it for scanning document and I love it!,26.2.0,2026-07-16T13:46:07-07:00,us,iOS App Store,0
14311285375,Chirylay,5,Bueno,🙏,26.2.0,2026-07-16T11:50:54-07:00,us,iOS App Store,0
14311279350,SparkyHamlin,4,Too Small,My first document printed but it reduced the size of print.,26.2.0,2026-07-16T11:48:53-07:00,us,iOS App Store,0
14311121895,Emilee111213,1,New ink,"Didn’t need an everyday printer, once in a while use. Put new ink in after initial one. Will not print black at all. When ink costs as much as the printer, seems not worth it",26.2.0,2026-07-16T10:57:34-07:00,us,iOS App Store,0
14311119542,Traveling Retirees,4,Love it,"One thing missing, otherwise I love it. I’d love to see measurements on pictures as hp had before.",26.2.0,2026-07-16T10:56:50-07:00,us,iOS App Store,0
14310977318,Paulo Nascimento,5,HP e-Fax,Amazing,26.2.0,2026-07-16T10:12:13-07:00,us,iOS App Store,0
14310528472,miussttheeem,1,Very complicated,The worst,26.2.0,2026-07-16T08:01:02-07:00,us,iOS App Store,0
14310490678,datemt91,1,Set up process not streamlined,After printing one page it gave me an error message and forced me to go thru the app to print documents. Very clunky,26.2.0,2026-07-16T07:50:25-07:00,us,iOS App Store,0
14310441256,EM971,5,Printer,Great printer. Just don’t order the ink. I still have never received my 2 years of ink that I paid for.,26.2.0,2026-07-16T07:36:32-07:00,us,iOS App Store,0
14308952849,crazysonic 😈,5,Helps SO MUCH,"Instead of having you having to try and figure out what kind of ink you’re supposed to get for the printer, it tells you what kind of ink to get and it even shows you like you can buy like right now from the app take you to the website it’s perfect",26.2.0,2026-07-15T22:36:36-07:00,us,iOS App Store,0
